id,timestamp,beacon_id,est_x,est_y,pi_ids_used,actual_x,actual_y,obs_x,obs_y,kf_x,kf_y,calc_method,user_name,job_title,department,status
689,2025-11-25 03:05:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,3935.000,9345.000,"9,6,4",3035.000,9345.000,3704.0,9603.0,3625.0,9473.0,SHAPELY,Dazzy,manager,dev_team,available
688,2025-11-25 03:05:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3555.000,5572.000,"8,4,3",3035.000,4915.000,3745.0,6230.0,3555.0,6246.0,SHAPELY,ゲスト,unknown,other,available
687,2025-11-25 03:05:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,10009.000,"9,6,4",3035.000,9345.000,3239.0,9854.0,3140.0,10009.0,SHAPELY,Dazzy,manager,dev_team,available
686,2025-11-25 03:05:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,2587.000,6386.000,"8,4,3",3035.000,4915.000,3801.0,6229.0,3281.0,6386.0,SHAPELY,ゲスト,unknown,other,available
685,2025-11-25 03:04:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,10230.000,"9,6,4",3035.000,9345.000,3502.0,9828.0,3036.0,10230.0,SHAPELY,Dazzy,manager,dev_team,available
684,2025-11-25 03:04:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,2587.000,7022.000,"8,4,3",3035.000,4915.000,3801.0,6230.0,3370.0,7022.0,SHAPELY,ゲスト,unknown,other,available
683,2025-11-25 03:04:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9556.000,"9,6,4",3035.000,9345.000,3310.0,9824.0,2939.0,9556.0,SHAPELY,Dazzy,manager,dev_team,available
682,2025-11-25 03:04:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3535.000,5572.000,"8,4,3",3035.000,4915.000,3807.0,6230.0,3535.0,6133.0,SHAPELY,ゲスト,unknown,other,available
681,2025-11-25 03:03:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9524.000,"9,6,4",3035.000,9345.000,3362.0,9792.0,3402.0,9524.0,SHAPELY,Dazzy,manager,dev_team,available
680,2025-11-25 03:03:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3560.000,5572.000,"8,4,3",3035.000,4915.000,3822.0,6230.0,3560.0,6464.0,SHAPELY,ゲスト,unknown,other,available
679,2025-11-25 03:03:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9722.000,"9,6,4",3035.000,9345.000,3368.0,9645.0,3330.0,9722.0,SHAPELY,Dazzy,manager,dev_team,available
678,2025-11-25 03:03:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3667.000,5572.000,"8,4,3",3035.000,4915.000,3834.0,6230.0,3667.0,6489.0,SHAPELY,ゲスト,unknown,other,available
677,2025-11-25 03:02:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9735.000,"9,6,4",3035.000,9345.000,3495.0,9734.0,3390.0,9735.0,SHAPELY,Dazzy,manager,dev_team,available
676,2025-11-25 03:02:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,2587.000,6838.000,"8,4,3",3035.000,4915.000,3784.0,6230.0,3729.0,6838.0,SHAPELY,ゲスト,unknown,other,available
675,2025-11-25 03:02:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9832.000,"9,6,4",3035.000,9345.000,3552.0,9816.0,3355.0,9832.0,SHAPELY,Dazzy,manager,dev_team,available
674,2025-11-25 03:02:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3538.000,5572.000,"8,4,3",3035.000,4915.000,3790.0,6230.0,3538.0,6191.0,SHAPELY,ゲスト,unknown,other,available
673,2025-11-25 03:01:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,10192.000,"9,6,4",3035.000,9345.000,3475.0,9871.0,3045.0,10192.0,SHAPELY,Dazzy,manager,dev_team,available
672,2025-11-25 03:01:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,2587.000,6265.000,"8,4,3",3035.000,4915.000,3762.0,6230.0,3087.0,6265.0,SHAPELY,ゲスト,unknown,other,available
671,2025-11-25 03:01:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2919.000,10195.000,"9,6,4",3035.000,9345.000,3315.0,9867.0,2919.0,10195.0,SHAPELY,Dazzy,manager,dev_team,available
670,2025-11-25 03:01:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,2587.000,6693.000,"8,4,3",3035.000,4915.000,3798.0,6229.0,3290.0,6693.0,SHAPELY,ゲスト,unknown,other,available
669,2025-11-25 03:00:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9975.000,"9,6,4",3035.000,9345.000,3454.0,9705.0,3283.0,9975.0,SHAPELY,Dazzy,manager,dev_team,available
668,2025-11-25 03:00:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,2587.000,6622.000,"8,4,3",3035.000,4915.000,3807.0,6230.0,2961.0,6622.0,SHAPELY,ゲスト,unknown,other,available
667,2025-11-25 03:00:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,10165.000,"9,6,4",3035.000,9345.000,3439.0,9861.0,3105.0,10165.0,SHAPELY,Dazzy,manager,dev_team,available
666,2025-11-25 03:00:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,2587.000,6392.000,"8,4,3",3035.000,4915.000,3844.0,6230.0,3283.0,6392.0,SHAPELY,ゲスト,unknown,other,available
665,2025-11-25 02:59:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9994.000,"9,6,4",3035.000,9345.000,3433.0,9722.0,3160.0,9994.0,SHAPELY,Dazzy,manager,dev_team,available
664,2025-11-25 02:59:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,6230.000,"8,4,3",3035.000,4915.000,3832.0,6230.0,3764.0,6319.0,SHAPELY,ゲスト,unknown,other,available
663,2025-11-25 02:59:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,10124.000,"9,6,4",3035.000,9345.000,3298.0,9831.0,3348.0,10124.0,SHAPELY,Dazzy,manager,dev_team,available
662,2025-11-25 02:59:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,3937.000,5860.000,"8,4,3",3035.000,4915.000,3801.0,6230.0,3937.0,5860.0,SHAPELY,ゲスト,unknown,other,available
661,2025-11-25 02:58:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,10091.000,"9,6,4",3035.000,9345.000,3363.0,9903.0,3492.0,10091.0,SHAPELY,Dazzy,manager,dev_team,available
660,2025-11-25 02:58:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,6230.000,"8,4,3",3035.000,4915.000,3817.0,6230.0,3727.0,6262.0,SHAPELY,ゲスト,unknown,other,available
659,2025-11-25 02:58:09,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,9648.000,"9,6,4",3035.000,9345.000,3406.0,9760.0,3258.0,9648.0,SHAPELY,Dazzy,manager,dev_team,available
658,2025-11-25 02:58:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,4164.000,5795.000,"8,4,3",3035.000,4915.000,3806.0,6229.0,4164.0,5795.0,SHAPELY,ゲスト,unknown,other,available
657,2025-11-25 02:57:39,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2921.000,9653.000,"9,6,4",3035.000,9345.000,3319.0,9663.0,2921.0,9653.0,SHAPELY,Dazzy,manager,dev_team,available
