id,timestamp,beacon_id,est_x,est_y,pi_ids_used,actual_x,actual_y,obs_x,obs_y,kf_x,kf_y,calc_method,user_name,job_title,department,status
504,2025-11-25 02:11:40,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2400.000,6922.000,"8,3,7",3035.000,6230.000,4835.0,5373.0,2400.0,6922.0,SHAPELY,Dazzy,manager,dev_team,available
502,2025-11-25 02:11:10,1AFD3201-5C66-4F98-A201-B778A7FF0912,5359.000,2457.000,"7,1,3",4835.000,3115.000,5294.0,2930.0,5359.0,3641.0,SHAPELY,ゲスト,unknown,other,available
503,2025-11-25 02:11:10,1A7BFF5E-BAE7-462D-978E-574155DF4F85,1614.000,7387.000,"8,3,7",3035.000,6230.000,4857.0,5323.0,1614.0,6697.0,SHAPELY,Dazzy,manager,dev_team,available
501,2025-11-25 02:10:40,1A7BFF5E-BAE7-462D-978E-574155DF4F85,650.000,6810.000,"8,3,7",3035.000,6230.000,4839.0,5504.0,1196.0,6810.0,SHAPELY,Dazzy,manager,dev_team,available
500,2025-11-25 02:10:39,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5330.0,3018.0,5086.0,3369.0,SHAPELY,ゲスト,unknown,other,available
499,2025-11-25 02:10:10,1A7BFF5E-BAE7-462D-978E-574155DF4F85,567.000,5944.000,"8,3,7",3035.000,6230.000,4835.0,5440.0,567.0,5944.0,SHAPELY,Dazzy,manager,dev_team,available
498,2025-11-25 02:10:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,5376.000,2457.000,"7,1,3",4835.000,3115.000,5334.0,3030.0,5376.0,3737.0,SHAPELY,ゲスト,unknown,other,available
497,2025-11-25 02:09:40,1A7BFF5E-BAE7-462D-978E-574155DF4F85,650.000,5925.000,"8,3,7",3035.000,6230.000,4889.0,5296.0,256.0,5925.0,SHAPELY,Dazzy,manager,dev_team,available
496,2025-11-25 02:09:34,1AFD3201-5C66-4F98-A201-B778A7FF0912,5104.000,2457.000,"7,1,3",4835.000,3115.000,5309.0,2968.0,5104.0,3573.0,SHAPELY,ゲスト,unknown,other,available
495,2025-11-25 02:09:10,1A7BFF5E-BAE7-462D-978E-574155DF4F85,578.000,6464.000,"8,3,7",3035.000,6230.000,4889.0,5324.0,578.0,6464.0,SHAPELY,Dazzy,manager,dev_team,available
494,2025-11-25 02:09:03,1AFD3201-5C66-4F98-A201-B778A7FF0912,5337.000,2457.000,"7,1,3",4835.000,3115.000,5329.0,3016.0,5337.0,3216.0,SHAPELY,ゲスト,unknown,other,available
493,2025-11-25 02:08:40,1A7BFF5E-BAE7-462D-978E-574155DF4F85,1240.000,6390.000,"8,3,7",3035.000,6230.000,4835.0,5416.0,1324.0,6390.0,SHAPELY,Dazzy,manager,dev_team,available
492,2025-11-25 02:08:33,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5397.0,3183.0,4867.0,3277.0,SHAPELY,ゲスト,unknown,other,available
491,2025-11-25 02:08:10,1A7BFF5E-BAE7-462D-978E-574155DF4F85,1240.000,6390.000,"8,3,7",3035.000,6230.000,4843.0,5418.0,1231.0,6460.0,SHAPELY,Dazzy,manager,dev_team,available
490,2025-11-25 02:08:01,1AFD3201-5C66-4F98-A201-B778A7FF0912,5228.000,2457.000,"7,1,3",4835.000,3115.000,5351.0,3068.0,5228.0,3576.0,SHAPELY,ゲスト,unknown,other,available
489,2025-11-25 02:07:40,1A7BFF5E-BAE7-462D-978E-574155DF4F85,1603.000,7387.000,"8,3,7",3035.000,6230.000,4835.0,5403.0,1603.0,6875.0,SHAPELY,Dazzy,manager,dev_team,available
488,2025-11-25 02:07:27,1AFD3201-5C66-4F98-A201-B778A7FF0912,5433.000,2756.000,"7,1,3",4835.000,3115.000,5351.0,3072.0,5433.0,2756.0,SHAPELY,ゲスト,unknown,other,available
487,2025-11-25 02:07:10,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2140.000,6390.000,"8,3,7",3035.000,6230.000,4876.0,5134.0,1839.0,6326.0,SHAPELY,Dazzy,manager,dev_team,available
486,2025-11-25 02:06:52,1AFD3201-5C66-4F98-A201-B778A7FF0912,5352.000,2457.000,"7,3,1",4835.000,3115.000,5339.0,3041.0,5352.0,3203.0,SHAPELY,ゲスト,unknown,other,available
485,2025-11-25 02:06:40,1A7BFF5E-BAE7-462D-978E-574155DF4F85,2587.000,5928.000,"8,3,7",3035.000,6230.000,4834.0,5348.0,1766.0,5928.0,SHAPELY,Dazzy,manager,dev_team,available
