id,timestamp,beacon_id,est_x,est_y,pi_ids_used,actual_x,actual_y,obs_x,obs_y,kf_x,kf_y,calc_method,user_name,job_title,department,status,diff_x,diff_y
443,2025-11-25 01:53:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4579.0,5590.0,"8,3,7",3035.0,6230.0,4835.0,5229.0,4579.0,5590.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,3579.2128155073915,-1232.5652708470911
442,2025-11-25 01:53:12,1AFD3201-5C66-4F98-A201-B778A7FF0912,5735.0,3135.0,"7,1,3",4835.0,3115.0,5308.0,2965.0,5590.0,2976.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,623.2430241393396,-321.05802810252743
441,2025-11-25 01:52:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4471.0,5392.0,"8,3,7",3035.0,6230.0,4835.0,5332.0,4471.0,5392.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1684.7307553596545,-1241.0307795067324
440,2025-11-25 01:52:42,1AFD3201-5C66-4F98-A201-B778A7FF0912,5228.0,2728.0,"7,1,3",4835.0,3115.0,5255.0,2835.0,5228.0,2728.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,487.3639744628278,-449.73965263655435
439,2025-11-25 01:52:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4526.0,5247.0,"8,3,7",3035.0,6230.0,4836.0,5322.0,4526.0,5247.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2005.113456642461,-2234.587133375147
438,2025-11-25 01:52:12,1AFD3201-5C66-4F98-A201-B778A7FF0912,5251.0,2426.0,"7,1,3",4835.0,3115.0,5246.0,2813.0,5251.0,2426.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,183.90874978137387,-493.6083795966088
437,2025-11-25 01:51:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4306.0,5862.0,"8,3,7",3035.0,6230.0,4852.0,5372.0,4306.0,5862.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1884.35171761176,-2301.1036955892887
436,2025-11-25 01:51:41,1AFD3201-5C66-4F98-A201-B778A7FF0912,5224.0,2526.0,"7,1,3",4835.0,3115.0,5249.0,2820.0,5224.0,2526.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,683.4743126260821,-585.3488360664932
435,2025-11-25 01:51:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4350.0,5488.0,"8,3,7",3035.0,6230.0,4845.0,5319.0,4350.0,5488.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2091.7607765355024,-3987.5689146008926
434,2025-11-25 01:51:11,1AFD3201-5C66-4F98-A201-B778A7FF0912,5094.0,2457.0,"7,1,3",4835.0,3115.0,5269.0,2869.0,5094.0,2833.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,606.1071100325883,-888.5194478785072
433,2025-11-25 01:50:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.0,4915.0,"8,3,7",3035.0,6230.0,4862.0,5367.0,4649.0,5191.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,-3084.293305373709,2673.16687166558
432,2025-11-25 01:50:41,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5297.0,2938.0,4788.0,2801.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,616.0713480575764,-452.65901666901686
431,2025-11-25 01:50:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4540.0,5491.0,"8,3,7",3035.0,6230.0,4860.0,5317.0,4540.0,5491.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,584.6292579495857,-2420.645322765359
430,2025-11-25 01:50:11,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5319.0,2993.0,4660.0,2952.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,1063.841543239367,-499.7084560611072
429,2025-11-25 01:49:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4614.0,5753.0,"8,3,7",3035.0,6230.0,4835.0,5308.0,4614.0,5753.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,-3460.237125644621,2232.399011327241
428,2025-11-25 01:49:40,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5310.0,2970.0,4903.0,2996.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,362.1919735188477,-380.05295601923484
427,2025-11-25 01:49:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4606.0,5415.0,"8,3,7",3035.0,6230.0,4834.0,5335.0,4606.0,5415.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1319.9752784215093,-1767.7463028389964
426,2025-11-25 01:49:10,1AFD3201-5C66-4F98-A201-B778A7FF0912,4380.0,2706.0,"7,1,3",4835.0,3115.0,5299.0,2942.0,4380.0,2706.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,677.0476241253408,-567.4359295640407
425,2025-11-25 01:48:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4534.0,5572.0,"8,3,7",3035.0,6230.0,4835.0,5307.0,4534.0,5099.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1227.1747854624282,-2236.818606740009
424,2025-11-25 01:48:40,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5291.0,2920.0,5042.0,3061.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-169.65492766172184,-322.50362944333017
423,2025-11-25 01:48:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.0,4915.0,"8,3,7",3035.0,6230.0,4834.0,5332.0,4609.0,5056.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,-3785.206920838361,-630.3172205893834
422,2025-11-25 01:48:10,1AFD3201-5C66-4F98-A201-B778A7FF0912,5735.0,3135.0,"7,1,3",4835.0,3115.0,5285.0,2920.0,5632.0,3371.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,563.4336583482173,-860.3866250860771
421,2025-11-25 01:47:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4448.0,5572.0,"8,3,7",3035.0,6230.0,4835.0,5282.0,4448.0,5122.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2570.890510693167,-864.4343598194012
420,2025-11-25 01:47:40,1AFD3201-5C66-4F98-A201-B778A7FF0912,5276.0,2734.0,"7,1,3",4835.0,3115.0,5242.0,2803.0,5276.0,2734.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,770.1990009085076,-884.4475709001597
419,2025-11-25 01:47:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4359.0,5429.0,"8,3,7",3035.0,6230.0,4838.0,5393.0,4359.0,5429.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1297.9469061226478,-2327.662146597768
418,2025-11-25 01:47:10,1AFD3201-5C66-4F98-A201-B778A7FF0912,4832.0,2713.0,"7,1,3",4835.0,3115.0,5269.0,2868.0,4832.0,2713.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,772.670328050683,-881.7044182190456
417,2025-11-25 01:46:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,3935.0,4915.0,"8,3,7",3035.0,6230.0,4835.0,5355.0,4144.0,4943.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,3465.6487689215537,-2225.7763004865355
416,2025-11-25 01:46:40,1AFD3201-5C66-4F98-A201-B778A7FF0912,5111.0,2306.0,"7,1,3",4835.0,3115.0,5214.0,2733.0,5111.0,2306.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-724.0522880170646,-104.10496153478381
415,2025-11-25 01:46:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,3935.0,4915.0,"8,3,7",3035.0,6230.0,4842.0,5431.0,3852.0,5083.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1514.6364521708963,-1918.1258606136776
414,2025-11-25 01:46:10,1AFD3201-5C66-4F98-A201-B778A7FF0912,5506.0,2331.0,"7,1,3",4835.0,3115.0,5274.0,2880.0,5506.0,2331.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,-1531.0848889532097,-498.09002858621324
413,2025-11-25 01:45:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,3935.0,4915.0,"8,3,7",3035.0,6230.0,4835.0,5306.0,4213.0,5095.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,-3029.4291718147106,3181.946667836979
412,2025-11-25 01:45:40,1AFD3201-5C66-4F98-A201-B778A7FF0912,5735.0,3135.0,"7,1,3",4835.0,3115.0,5297.0,2939.0,5708.0,2912.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,418.98065934703527,-398.9734953048061
411,2025-11-25 01:45:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.0,4915.0,"8,3,7",3035.0,6230.0,4835.0,5247.0,4576.0,4864.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1520.82576215471,-2185.658976663817
410,2025-11-25 01:45:10,1AFD3201-5C66-4F98-A201-B778A7FF0912,5735.0,3135.0,"7,1,3",4835.0,3115.0,5270.0,2872.0,5838.0,2926.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,232.41510462323635,-444.6518953999699
409,2025-11-25 01:44:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4545.0,5349.0,"8,3,7",3035.0,6230.0,4869.0,5261.0,4545.0,5349.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,2963.376129244322,-1587.2190730635016
408,2025-11-25 01:44:38,1AFD3201-5C66-4F98-A201-B778A7FF0912,5363.0,2457.0,"7,1,3",4835.0,3115.0,5342.0,3047.0,5363.0,3158.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,808.6565786334402,-369.18100392213523
407,2025-11-25 01:44:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4822.0,5545.0,"8,3,7",3035.0,6230.0,4835.0,5331.0,4822.0,5545.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,3477.894044741516,-2518.2702182736475
406,2025-11-25 01:44:07,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.0,3135.0,"7,1,3",4835.0,3115.0,5278.0,2891.0,4888.0,3036.0,SHAPELY,Simulated_BLE_NonLinear,unknown,other,available,123.00567216292599,-528.729967578742
405,2025-11-25 01:43:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4461.0,5325.0,"8,3,7",3035.0,6230.0,4834.0,5233.0,4461.0,5325.0,SHAPELY,Simulated_BLE_NonLinear,manager,dev_team,available,1470.2397962329612,-1486.7325668866438
