id,timestamp,beacon_id,est_x,est_y,pi_ids_used,actual_x,actual_y,obs_x,obs_y,kf_x,kf_y,calc_method,user_name,job_title,department,status
437,2025-11-25 01:51:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4306.000,5862.000,"8,3,7",3035.000,6230.000,4852.0,5372.0,4306.0,5862.0,SHAPELY,Dazzy,manager,dev_team,available
436,2025-11-25 01:51:41,1AFD3201-5C66-4F98-A201-B778A7FF0912,5224.000,2526.000,"7,1,3",4835.000,3115.000,5249.0,2820.0,5224.0,2526.0,SHAPELY,ゲスト,unknown,other,available
435,2025-11-25 01:51:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4350.000,5488.000,"8,3,7",3035.000,6230.000,4845.0,5319.0,4350.0,5488.0,SHAPELY,Dazzy,manager,dev_team,available
434,2025-11-25 01:51:11,1AFD3201-5C66-4F98-A201-B778A7FF0912,5094.000,2457.000,"7,1,3",4835.000,3115.000,5269.0,2869.0,5094.0,2833.0,SHAPELY,ゲスト,unknown,other,available
433,2025-11-25 01:50:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.000,4915.000,"8,3,7",3035.000,6230.000,4862.0,5367.0,4649.0,5191.0,SHAPELY,Dazzy,manager,dev_team,available
432,2025-11-25 01:50:41,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5297.0,2938.0,4788.0,2801.0,SHAPELY,ゲスト,unknown,other,available
431,2025-11-25 01:50:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4540.000,5491.000,"8,3,7",3035.000,6230.000,4860.0,5317.0,4540.0,5491.0,SHAPELY,Dazzy,manager,dev_team,available
430,2025-11-25 01:50:11,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5319.0,2993.0,4660.0,2952.0,SHAPELY,ゲスト,unknown,other,available
429,2025-11-25 01:49:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4614.000,5753.000,"8,3,7",3035.000,6230.000,4835.0,5308.0,4614.0,5753.0,SHAPELY,Dazzy,manager,dev_team,available
428,2025-11-25 01:49:40,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5310.0,2970.0,4903.0,2996.0,SHAPELY,ゲスト,unknown,other,available
427,2025-11-25 01:49:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4606.000,5415.000,"8,3,7",3035.000,6230.000,4834.0,5335.0,4606.0,5415.0,SHAPELY,Dazzy,manager,dev_team,available
426,2025-11-25 01:49:10,1AFD3201-5C66-4F98-A201-B778A7FF0912,4380.000,2706.000,"7,1,3",4835.000,3115.000,5299.0,2942.0,4380.0,2706.0,SHAPELY,ゲスト,unknown,other,available
425,2025-11-25 01:48:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4534.000,5572.000,"8,3,7",3035.000,6230.000,4835.0,5307.0,4534.0,5099.0,SHAPELY,Dazzy,manager,dev_team,available
424,2025-11-25 01:48:40,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5291.0,2920.0,5042.0,3061.0,SHAPELY,ゲスト,unknown,other,available
423,2025-11-25 01:48:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.000,4915.000,"8,3,7",3035.000,6230.000,4834.0,5332.0,4609.0,5056.0,SHAPELY,Dazzy,manager,dev_team,available
422,2025-11-25 01:48:10,1AFD3201-5C66-4F98-A201-B778A7FF0912,5735.000,3135.000,"7,1,3",4835.000,3115.000,5285.0,2920.0,5632.0,3371.0,SHAPELY,ゲスト,unknown,other,available
421,2025-11-25 01:47:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4448.000,5572.000,"8,3,7",3035.000,6230.000,4835.0,5282.0,4448.0,5122.0,SHAPELY,Dazzy,manager,dev_team,available
420,2025-11-25 01:47:40,1AFD3201-5C66-4F98-A201-B778A7FF0912,5276.000,2734.000,"7,1,3",4835.000,3115.000,5242.0,2803.0,5276.0,2734.0,SHAPELY,ゲスト,unknown,other,available
419,2025-11-25 01:47:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4359.000,5429.000,"8,3,7",3035.000,6230.000,4838.0,5393.0,4359.0,5429.0,SHAPELY,Dazzy,manager,dev_team,available
418,2025-11-25 01:47:10,1AFD3201-5C66-4F98-A201-B778A7FF0912,4832.000,2713.000,"7,1,3",4835.000,3115.000,5269.0,2868.0,4832.0,2713.0,SHAPELY,ゲスト,unknown,other,available
417,2025-11-25 01:46:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,3935.000,4915.000,"8,3,7",3035.000,6230.000,4835.0,5355.0,4144.0,4943.0,SHAPELY,Dazzy,manager,dev_team,available
416,2025-11-25 01:46:40,1AFD3201-5C66-4F98-A201-B778A7FF0912,5111.000,2306.000,"7,1,3",4835.000,3115.000,5214.0,2733.0,5111.0,2306.0,SHAPELY,ゲスト,unknown,other,available
415,2025-11-25 01:46:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,3935.000,4915.000,"8,3,7",3035.000,6230.000,4842.0,5431.0,3852.0,5083.0,SHAPELY,Dazzy,manager,dev_team,available
414,2025-11-25 01:46:10,1AFD3201-5C66-4F98-A201-B778A7FF0912,5506.000,2331.000,"7,1,3",4835.000,3115.000,5274.0,2880.0,5506.0,2331.0,SHAPELY,ゲスト,unknown,other,available
413,2025-11-25 01:45:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,3935.000,4915.000,"8,3,7",3035.000,6230.000,4835.0,5306.0,4213.0,5095.0,SHAPELY,Dazzy,manager,dev_team,available
412,2025-11-25 01:45:40,1AFD3201-5C66-4F98-A201-B778A7FF0912,5735.000,3135.000,"7,1,3",4835.000,3115.000,5297.0,2939.0,5708.0,2912.0,SHAPELY,ゲスト,unknown,other,available
411,2025-11-25 01:45:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.000,4915.000,"8,3,7",3035.000,6230.000,4835.0,5247.0,4576.0,4864.0,SHAPELY,Dazzy,manager,dev_team,available
410,2025-11-25 01:45:10,1AFD3201-5C66-4F98-A201-B778A7FF0912,5735.000,3135.000,"7,1,3",4835.000,3115.000,5270.0,2872.0,5838.0,2926.0,SHAPELY,ゲスト,unknown,other,available
409,2025-11-25 01:44:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4545.000,5349.000,"8,3,7",3035.000,6230.000,4869.0,5261.0,4545.0,5349.0,SHAPELY,Dazzy,manager,dev_team,available
408,2025-11-25 01:44:38,1AFD3201-5C66-4F98-A201-B778A7FF0912,5363.000,2457.000,"7,1,3",4835.000,3115.000,5342.0,3047.0,5363.0,3158.0,SHAPELY,ゲスト,unknown,other,available
407,2025-11-25 01:44:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4822.000,5545.000,"8,3,7",3035.000,6230.000,4835.0,5331.0,4822.0,5545.0,SHAPELY,Dazzy,manager,dev_team,available
406,2025-11-25 01:44:07,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5278.0,2891.0,4888.0,3036.0,SHAPELY,ゲスト,unknown,other,available
405,2025-11-25 01:43:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4461.000,5325.000,"8,3,7",3035.000,6230.000,4834.0,5233.0,4461.0,5325.0,SHAPELY,Dazzy,manager,dev_team,available
404,2025-11-25 01:43:37,1AFD3201-5C66-4F98-A201-B778A7FF0912,5334.000,2457.000,"7,1,3",4835.000,3115.000,5267.0,2864.0,5334.0,3161.0,SHAPELY,ゲスト,unknown,other,available
403,2025-11-25 01:43:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.000,4915.000,"8,3,7",3035.000,6230.000,4846.0,5337.0,4620.0,5153.0,SHAPELY,Dazzy,manager,dev_team,available
402,2025-11-25 01:43:07,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5280.0,2896.0,4738.0,2937.0,SHAPELY,ゲスト,unknown,other,available
401,2025-11-25 01:42:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.000,4915.000,"8,3,7",3035.000,6230.000,4842.0,5271.0,4587.0,5068.0,SHAPELY,Dazzy,manager,dev_team,available
400,2025-11-25 01:42:37,1AFD3201-5C66-4F98-A201-B778A7FF0912,5112.000,2457.000,"7,1,3",4835.000,3115.000,5227.0,2765.0,5112.0,3550.0,SHAPELY,ゲスト,unknown,other,available
399,2025-11-25 01:42:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4281.000,5572.000,"8,3,7",3035.000,6230.000,4844.0,5283.0,4281.0,5151.0,SHAPELY,Dazzy,manager,dev_team,available
398,2025-11-25 01:42:06,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5239.0,2796.0,4743.0,2971.0,SHAPELY,ゲスト,unknown,other,available
397,2025-11-25 01:41:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4377.000,5252.000,"8,3,7",3035.000,6230.000,4834.0,5308.0,4377.0,5252.0,SHAPELY,Dazzy,manager,dev_team,available
396,2025-11-25 01:41:36,1AFD3201-5C66-4F98-A201-B778A7FF0912,3935.000,3135.000,"7,1,3",4835.000,3115.000,5255.0,2835.0,4243.0,3160.0,SHAPELY,ゲスト,unknown,other,available
395,2025-11-25 01:41:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4835.000,4915.000,"8,3,7",3035.000,6230.000,4835.0,5253.0,4662.0,5193.0,SHAPELY,Dazzy,manager,dev_team,available
394,2025-11-25 01:41:05,1AFD3201-5C66-4F98-A201-B778A7FF0912,4373.000,2457.000,"7,1,3",4835.000,3115.000,5240.0,2797.0,4373.0,3348.0,SHAPELY,ゲスト,unknown,other,available
393,2025-11-25 01:40:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4460.000,5442.000,"8,3,7",3035.000,6230.000,4835.0,5439.0,4460.0,5442.0,SHAPELY,Dazzy,manager,dev_team,available
392,2025-11-25 01:40:35,1AFD3201-5C66-4F98-A201-B778A7FF0912,4280.000,2457.000,"7,1,3",4835.000,3115.000,5277.0,2888.0,4280.0,3241.0,SHAPELY,ゲスト,unknown,other,available
391,2025-11-25 01:40:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4203.000,5703.000,"8,3,7",3035.000,6230.000,4835.0,5437.0,4203.0,5703.0,SHAPELY,Dazzy,manager,dev_team,available
390,2025-11-25 01:40:04,1AFD3201-5C66-4F98-A201-B778A7FF0912,5116.000,2457.000,"7,1,3",4835.000,3115.000,5292.0,2947.0,5116.0,3649.0,SHAPELY,ゲスト,unknown,other,available
389,2025-11-25 01:39:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4350.000,5270.000,"8,3,7",3035.000,6230.000,4835.0,5312.0,4350.0,5270.0,SHAPELY,Dazzy,manager,dev_team,available
388,2025-11-25 01:39:32,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5283.0,2905.0,5135.0,3205.0,SHAPELY,ゲスト,unknown,other,available
387,2025-11-25 01:39:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4458.000,5433.000,"8,3,7",3035.000,6230.000,4851.0,5358.0,4458.0,5433.0,SHAPELY,Dazzy,manager,dev_team,available
386,2025-11-25 01:39:01,1AFD3201-5C66-4F98-A201-B778A7FF0912,5213.000,2457.000,"7,1,3",4835.000,3115.000,5268.0,2866.0,5213.0,3039.0,SHAPELY,ゲスト,unknown,other,available
