272,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:26:37,1912,
275,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:26:47,2804,
278,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:26:57,2842,
281,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:27:07,2720,
284,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:27:17,2779,
287,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:27:27,2661,
290,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:27:37,2629,
293,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:27:47,2675,
296,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:27:57,2637,
299,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:28:07,2598,
302,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:28:17,2677,
305,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:28:27,2792,
308,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:28:37,2829,
311,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:28:47,2817,
314,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:28:57,2781,
317,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:29:07,2890,
320,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:29:17,2881,
323,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:29:27,2897,
326,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:29:38,2758,
329,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:29:47,2685,
332,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:29:57,2664,
335,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:30:07,2726,
338,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:30:17,2683,
341,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:30:27,2642,
344,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:30:37,2612,
347,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:30:47,2696,
350,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:30:57,2739,
353,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:31:07,2687,
356,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:31:17,2715,
359,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:31:27,2768,
362,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:31:37,2770,
365,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:31:47,2843,
368,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:31:57,2810,
371,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:32:07,2763,
374,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:32:17,2779,
377,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:32:27,2773,
380,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:32:37,2800,
383,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:32:47,2789,
386,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:32:57,2795,
389,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:33:07,2758,
392,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:33:17,2631,
395,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:33:27,2654,
398,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:33:37,2644,
401,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:33:47,2689,
404,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:33:57,2793,
407,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:34:07,2859,
410,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:34:17,2683,
413,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:34:27,2687,
416,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:34:37,2613,
419,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:34:47,2607,
422,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:34:57,2700,
425,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:35:07,2729,
428,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:35:17,2755,
431,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:35:27,2734,
434,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:35:37,2683,
437,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:35:47,2804,
440,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:35:57,2717,
443,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:36:07,2777,
446,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:36:17,2763,
449,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:36:27,2586,
452,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:36:37,2567,
455,3,1AFD3201-5C66-4F98-A201-B778A7FF0912,2025-11-22 19:36:47,2743,
